Down,Yards,QB,QB Sacks,QB Years,QB Height,QB Weight,QB Fumbles,QB Rush Att,QB Passer Rating,Receiver ID,Receiver Pos,Receiver Years,Receiver Height,Receiver Weight,Team,Intercepted,Success
2,8,M.Mariota,54,0,76,222,10,34,93.9,903,TE,8,75,263,TEN,0,1
2,9,M.Mariota,54,0,76,222,10,34,93.9,674,WR,8,72,183,TEN,0,1
3,2,M.Mariota,54,0,76,222,10,34,93.9,902,WR,0,77,237,TEN,0,1
1,8,M.Mariota,54,0,76,222,10,34,93.9,672,TE,10,72,248,TEN,0,1
2,5,M.Mariota,54,0,76,222,10,34,93.9,675,TE,10,76,255,TEN,0,1
2,9,T.Taylor,42,5,73,215,8,104,102.9,268,WR,3,72,190,BUF,0,0
1,10,T.Taylor,42,5,73,215,8,104,102.9,269,TE,5,75,255,BUF,0,1
1,20,T.Taylor,42,5,73,215,8,104,102.9,882,WR,2,73,211,BUF,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
2,1,R.Tannehill,45,4,76,220,10,32,89.3,237,RB,4,70,225,MIA,0,1
2,12,R.Tannehill,45,4,76,220,10,32,89.3,241,WR,4,72,217,MIA,0,0
1,10,R.Tannehill,45,4,76,220,10,32,89.3,243,WR,10,72,198,MIA,0,0
3,5,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,0
3,6,T.Taylor,42,5,73,215,8,104,102.9,882,WR,2,73,211,BUF,0,1
2,5,R.Tannehill,45,4,76,220,10,32,89.3,237,RB,4,70,225,MIA,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
3,4,R.Tannehill,45,4,76,220,10,32,89.3,240,TE,5,77,260,MIA,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,1267,TE,3,76,268,MIA,0,1
2,11,T.Taylor,42,5,73,215,8,104,102.9,882,WR,2,73,211,BUF,0,0
1,10,T.Taylor,42,5,73,215,8,104,102.9,882,WR,2,73,211,BUF,0,1
2,8,R.Tannehill,45,4,76,220,10,32,89.3,242,WR,3,72,198,MIA,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
1,10,T.Taylor,42,5,73,215,8,104,102.9,882,WR,2,73,211,BUF,0,1
2,9,R.Tannehill,45,4,76,220,10,32,89.3,237,RB,4,70,225,MIA,0,1
3,4,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,241,WR,4,72,217,MIA,0,1
2,4,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,0
1,10,R.Tannehill,45,4,76,220,10,32,89.3,237,RB,4,70,225,MIA,0,1
2,1,R.Tannehill,45,4,76,220,10,32,89.3,242,WR,3,72,198,MIA,0,1
2,3,R.Tannehill,45,4,76,220,10,32,89.3,241,WR,4,72,217,MIA,0,0
1,1,R.Tannehill,45,4,76,220,10,32,89.3,1267,TE,3,76,268,MIA,0,0
1,10,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
2,13,R.Tannehill,45,4,76,220,10,32,89.3,237,RB,4,70,225,MIA,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,237,RB,4,70,225,MIA,0,1
2,16,T.Taylor,42,5,73,215,8,104,102.9,266,RB,7,71,208,BUF,0,1
3,23,T.Taylor,42,5,73,215,8,104,102.9,266,RB,7,71,208,BUF,0,1
3,5,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,243,WR,10,72,198,MIA,0,0
2,10,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
3,14,T.Taylor,42,5,73,215,8,104,102.9,882,WR,2,73,211,BUF,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,242,WR,3,72,198,MIA,0,0
3,7,R.Tannehill,45,4,76,220,10,32,89.3,1267,TE,3,76,268,MIA,0,0
4,7,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
3,3,T.Taylor,42,5,73,215,8,104,102.9,882,WR,2,73,211,BUF,0,1
3,4,T.Taylor,42,5,73,215,8,104,102.9,882,WR,2,73,211,BUF,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,241,WR,4,72,217,MIA,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,242,WR,3,72,198,MIA,0,1
2,3,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,241,WR,4,72,217,MIA,0,1
1,10,R.Tannehill,45,4,76,220,10,32,89.3,240,TE,5,77,260,MIA,0,0
1,10,R.Tannehill,45,4,76,220,10,32,89.3,240,TE,5,77,260,MIA,0,0
1,10,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
1,15,R.Tannehill,45,4,76,220,10,32,89.3,238,WR,2,71,202,MIA,0,1
2,12,R.Tannehill,45,4,76,220,10,32,89.3,242,WR,3,72,198,MIA,0,0
2,11,R.Fitzpatrick,22,11,74,223,5,60,89.2,316,WR,6,75,214,NYJ,0,0
3,11,R.Fitzpatrick,22,11,74,223,5,60,89.2,317,WR,10,76,230,NYJ,0,0
1,10,B.Bortles,51,2,77,245,14,52,89.3,160,WR,2,75,215,JAC,0,1
1,10,B.Bortles,51,2,77,245,14,52,89.3,1212,TE,5,77,260,JAC,0,0
3,8,B.Bortles,51,2,77,245,14,52,89.3,158,RB,0,73,225,JAC,0,1
2,11,B.Bortles,51,2,77,245,14,52,89.3,160,WR,2,75,215,JAC,0,1
2,17,R.Fitzpatrick,22,11,74,223,5,60,89.2,317,WR,10,76,230,NYJ,0,1
3,12,R.Fitzpatrick,22,11,74,223,5,60,89.2,1028,RB,3,69,224,NYJ,0,1
1,5,R.Fitzpatrick,22,11,74,223,5,60,89.2,316,WR,6,75,214,NYJ,0,1
2,7,R.Fitzpatrick,22,11,74,223,5,60,89.2,316,WR,6,75,214,NYJ,0,1
2,8,B.Bortles,51,2,77,245,14,52,89.3,160,WR,2,75,215,JAC,0,0
3,8,B.Bortles,51,2,77,245,14,52,89.3,160,WR,2,75,215,JAC,1,0
3,3,R.Fitzpatrick,22,11,74,223,5,60,89.2,317,WR,10,76,230,NYJ,0,0
4,3,R.Fitzpatrick,22,11,74,223,5,60,89.2,316,WR,6,75,214,NYJ,0,1
1,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,1338,WR,3,73,195,NYJ,0,1
1,10,B.Bortles,51,2,77,245,14,52,89.3,160,WR,2,75,215,JAC,0,1
3,5,B.Bortles,51,2,77,245,14,52,89.3,164,WR,2,72,195,JAC,0,1
2,7,B.Bortles,51,2,77,245,14,52,89.3,1212,TE,5,77,260,JAC,0,0
1,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,323,TE,8,79,265,NYJ,0,0
2,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,316,WR,6,75,214,NYJ,0,1
3,7,R.Fitzpatrick,22,11,74,223,5,60,89.2,324,WR,5,69,188,NYJ,0,1
3,7,R.Fitzpatrick,22,11,74,223,5,60,89.2,316,WR,6,75,214,NYJ,0,1
3,16,R.Fitzpatrick,22,11,74,223,5,60,89.2,317,WR,10,76,230,NYJ,0,1
2,18,B.Bortles,51,2,77,245,14,52,89.3,160,WR,2,75,215,JAC,0,0
3,18,B.Bortles,51,2,77,245,14,52,89.3,1212,TE,5,77,260,JAC,0,1
1,15,R.Fitzpatrick,22,11,74,223,5,60,89.2,317,WR,10,76,230,NYJ,0,0
2,20,R.Fitzpatrick,22,11,74,223,5,60,89.2,1338,WR,3,73,195,NYJ,0,1
3,17,R.Fitzpatrick,22,11,74,223,5,60,89.2,1028,RB,3,69,224,NYJ,0,0
1,10,B.Bortles,51,2,77,245,14,52,89.3,164,WR,2,72,195,JAC,0,1
3,1,B.Bortles,51,2,77,245,14,52,89.3,164,WR,2,72,195,JAC,0,1
1,10,B.Bortles,51,2,77,245,14,52,89.3,159,WR,2,75,205,JAC,0,0
2,10,B.Bortles,51,2,77,245,14,52,89.3,159,WR,2,75,205,JAC,0,1
1,10,B.Bortles,51,2,77,245,14,52,89.3,160,WR,2,75,215,JAC,0,0
2,10,B.Bortles,51,2,77,245,14,52,89.3,1212,TE,5,77,260,JAC,0,0
3,10,B.Bortles,51,2,77,245,14,52,89.3,160,WR,2,75,215,JAC,0,0
1,10,B.Bortles,51,2,77,245,14,52,89.3,159,WR,2,75,205,JAC,0,1
1,10,B.Bortles,51,2,77,245,14,52,89.3,159,WR,2,75,205,JAC,0,1
1,10,B.Bortles,51,2,77,245,14,52,89.3,1359,TE,2,77,295,JAC,0,1
3,2,B.Bortles,51,2,77,245,14,52,89.3,158,RB,0,73,225,JAC,0,1
2,15,B.Bortles,51,2,77,245,14,52,89.3,1212,TE,5,77,260,JAC,0,1
2,9,R.Fitzpatrick,22,11,74,223,5,60,89.2,316,WR,6,75,214,NYJ,0,1
2,12,R.Fitzpatrick,22,11,74,223,5,60,89.2,1029,TE,6,76,260,NYJ,0,0
1,10,B.Bortles,51,2,77,245,14,52,89.3,160,WR,2,75,215,JAC,0,1
3,4,B.Bortles,51,2,77,245,14,52,89.3,164,WR,2,72,195,JAC,0,0
1,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,316,WR,6,75,214,NYJ,0,0
2,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,1029,TE,6,76,260,NYJ,0,1
2,8,R.Fitzpatrick,22,11,74,223,5,60,89.2,317,WR,10,76,230,NYJ,0,1
1,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,316,WR,6,75,214,NYJ,0,0
2,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,315,RB,6,72,222,NYJ,0,1
1,1,R.Fitzpatrick,22,11,74,223,5,60,89.2,317,WR,10,76,230,NYJ,0,0
2,7,B.Bortles,51,2,77,245,14,52,89.3,1212,TE,5,77,260,JAC,0,1
3,2,B.Bortles,51,2,77,245,14,52,89.3,159,WR,2,75,205,JAC,0,0
1,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,315,RB,6,72,222,NYJ,0,1
2,15,R.Fitzpatrick,22,11,74,223,5,60,89.2,324,WR,5,69,188,NYJ,0,1
3,4,R.Fitzpatrick,22,11,74,223,5,60,89.2,1338,WR,3,73,195,NYJ,0,1
1,10,B.Bortles,51,2,77,245,14,52,89.3,1212,TE,5,77,260,JAC,0,0
3,8,B.Bortles,51,2,77,245,14,52,89.3,160,WR,2,75,215,JAC,0,1
1,10,B.Bortles,51,2,77,245,14,52,89.3,164,WR,2,72,195,JAC,0,1
1,10,B.Bortles,51,2,77,245,14,52,89.3,159,WR,2,75,205,JAC,0,1
1,10,B.Bortles,51,2,77,245,14,52,89.3,1212,TE,5,77,260,JAC,0,0
2,10,B.Bortles,51,2,77,245,14,52,89.3,157,RB,3,72,215,JAC,0,0
3,10,B.Bortles,51,2,77,245,14,52,89.3,164,WR,2,72,195,JAC,0,0
2,9,R.Fitzpatrick,22,11,74,223,5,60,89.2,1338,WR,3,73,195,NYJ,0,1
1,10,R.Fitzpatrick,22,11,74,223,5,60,89.2,316,WR,6,75,214,NYJ,0,0
1,20,R.Fitzpatrick,22,11,74,223,5,60,89.2,1029,TE,6,76,260,NYJ,0,0
3,14,R.Fitzpatrick,22,11,74,223,5,60,89.2,1028,RB,3,69,224,NYJ,0,0
1,10,B.Bortles,51,2,77,245,14,52,89.3,158,RB,0,73,225,JAC,0,1
2,2,B.Bortles,51,2,77,245,14,52,89.3,1146,TE,10,78,275,JAC,0,1
2,15,R.Fitzpatrick,22,11,74,223,5,60,89.2,315,RB,6,72,222,NYJ,0,1
3,4,R.Fitzpatrick,22,11,74,223,5,60,89.2,324,WR,5,69,188,NYJ,0,0
3,5,R.Fitzpatrick,22,11,74,223,5,60,89.2,317,WR,10,76,230,NYJ,0,1
1,10,B.Bortles,51,2,77,245,14,52,89.3,160,WR,2,75,215,JAC,0,1
1,10,B.Bortles,51,2,77,245,14,52,89.3,159,WR,2,75,205,JAC,0,1
1,10,B.Bortles,51,2,77,245,14,52,89.3,164,WR,2,72,195,JAC,0,1
1,10,B.Bortles,51,2,77,245,14,52,89.3,159,WR,2,75,205,JAC,1,0
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,1256,WR,2,76,211,PIT,0,0
2,10,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,1
3,4,B.Roethlisberger,33,12,77,240,2,15,94.4,29,RB,10,69,207,PIT,0,1
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,33,TE,11,77,256,PIT,0,0
3,4,B.Roethlisberger,33,12,77,240,2,15,94.4,31,WR,7,74,210,PIT,0,0
4,4,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,0
1,10,D.Carr,33,2,75,215,9,33,91.1,588,WR,0,73,210,OAK,0,0
1,10,D.Carr,33,2,75,215,9,33,91.1,590,WR,7,73,215,OAK,0,1
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,33,TE,11,77,256,PIT,0,1
3,3,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,0
1,10,D.Carr,33,2,75,215,9,33,91.1,972,WR,4,76,210,OAK,0,0
2,10,D.Carr,33,2,75,215,9,33,91.1,586,RB,5,72,195,OAK,0,1
3,4,D.Carr,33,2,75,215,9,33,91.1,592,TE,0,76,250,OAK,0,0
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,1360,TE,0,79,261,PIT,0,1
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,1
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,1
2,2,B.Roethlisberger,33,12,77,240,2,15,94.4,33,TE,11,77,256,PIT,0,1
3,4,B.Roethlisberger,33,12,77,240,2,15,94.4,32,WR,3,71,189,PIT,0,0
1,10,D.Carr,33,2,75,215,9,33,91.1,589,WR,1,74,195,OAK,0,0
3,7,D.Carr,33,2,75,215,9,33,91.1,593,TE,3,75,245,OAK,0,1
1,10,D.Carr,33,2,75,215,9,33,91.1,590,WR,7,73,215,OAK,0,0
2,10,D.Carr,33,2,75,215,9,33,91.1,597,TE,5,78,265,OAK,0,0
3,10,D.Carr,33,2,75,215,9,33,91.1,590,WR,7,73,215,OAK,0,0
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,1
2,7,B.Roethlisberger,33,12,77,240,2,15,94.4,32,WR,3,71,189,PIT,0,1
3,9,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,1
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,1
1,10,D.Carr,33,2,75,215,9,33,91.1,590,WR,7,73,215,OAK,0,1
1,10,D.Carr,33,2,75,215,9,33,91.1,588,WR,0,73,210,OAK,0,0
3,5,D.Carr,33,2,75,215,9,33,91.1,588,WR,0,73,210,OAK,0,0
2,8,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,0
3,8,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,0
3,10,D.Carr,33,2,75,215,9,33,91.1,588,WR,0,73,210,OAK,0,1
1,10,D.Carr,33,2,75,215,9,33,91.1,588,WR,0,73,210,OAK,0,1
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,1
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,33,TE,11,77,256,PIT,0,0
3,6,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,1
1,10,D.Carr,33,2,75,215,9,33,91.1,590,WR,7,73,215,OAK,0,1
2,11,D.Carr,33,2,75,215,9,33,91.1,587,RB,3,75,230,OAK,0,1
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,33,TE,11,77,256,PIT,0,0
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,1
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,32,WR,3,71,189,PIT,0,0
2,10,B.Roethlisberger,33,12,77,240,2,15,94.4,29,RB,10,69,207,PIT,0,0
3,10,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,1
3,12,D.Carr,33,2,75,215,9,33,91.1,587,RB,3,75,230,OAK,0,1
3,7,B.Roethlisberger,33,12,77,240,2,15,94.4,31,WR,7,74,210,PIT,0,0
2,9,D.Carr,33,2,75,215,9,33,91.1,588,WR,0,73,210,OAK,0,1
1,10,D.Carr,33,2,75,215,9,33,91.1,589,WR,1,74,195,OAK,0,1
1,10,D.Carr,33,2,75,215,9,33,91.1,590,WR,7,73,215,OAK,0,1
3,5,D.Carr,33,2,75,215,9,33,91.1,589,WR,1,74,195,OAK,0,1
2,1,D.Carr,33,2,75,215,9,33,91.1,592,TE,0,76,250,OAK,0,1
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,33,TE,11,77,256,PIT,0,1
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,1256,WR,2,76,211,PIT,0,1
2,13,B.Roethlisberger,33,12,77,240,2,15,94.4,1256,WR,2,76,211,PIT,0,0
3,13,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,1,0
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,29,RB,10,69,207,PIT,0,1
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,960,RB,4,69,203,PIT,0,0
2,10,B.Roethlisberger,33,12,77,240,2,15,94.4,1256,WR,2,76,211,PIT,0,1
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,1256,WR,2,76,211,PIT,0,0
2,10,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,0
3,10,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,1
1,10,D.Carr,33,2,75,215,9,33,91.1,588,WR,0,73,210,OAK,0,1
1,10,D.Carr,33,2,75,215,9,33,91.1,590,WR,7,73,215,OAK,0,0
3,5,D.Carr,33,2,75,215,9,33,91.1,592,TE,0,76,250,OAK,0,0
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,1
2,1,B.Roethlisberger,33,12,77,240,2,15,94.4,32,WR,3,71,189,PIT,0,0
3,1,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,1
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,1256,WR,2,76,211,PIT,0,1
2,4,B.Roethlisberger,33,12,77,240,2,15,94.4,1360,TE,0,79,261,PIT,0,1
1,10,D.Carr,33,2,75,215,9,33,91.1,588,WR,0,73,210,OAK,0,1
1,10,D.Carr,33,2,75,215,9,33,91.1,589,WR,1,74,195,OAK,0,1
1,10,D.Carr,33,2,75,215,9,33,91.1,597,TE,5,78,265,OAK,0,1
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,34,WR,6,70,181,PIT,0,1
1,10,B.Roethlisberger,33,12,77,240,2,15,94.4,960,RB,4,69,203,PIT,0,0
2,10,B.Roethlisberger,33,12,77,240,2,15,94.4,33,TE,11,77,256,PIT,0,0
2,6,D.Carr,33,2,75,215,9,33,91.1,590,WR,7,73,215,OAK,0,0
3,6,D.Carr,33,2,75,215,9,33,91.1,590,WR,7,73,215,OAK,0,0
1,10,D.Carr,33,2,75,215,9,33,91.1,590,WR,7,73,215,OAK,0,1
1,10,D.Carr,33,2,75,215,9,33,91.1,588,WR,0,73,210,OAK,0,0
2,10,D.Carr,33,2,75,215,9,33,91.1,588,WR,0,73,210,OAK,0,1
3,6,D.Carr,33,2,75,215,9,33,91.1,588,WR,0,73,210,OAK,0,0
1,10,D.Carr,33,2,75,215,9,33,91.1,592,TE,0,76,250,OAK,0,0
2,10,D.Carr,33,2,75,215,9,33,91.1,588,WR,0,73,210,OAK,0,0
3,10,D.Carr,33,2,75,215,9,33,91.1,592,TE,0,76,250,OAK,1,0
2,8,L.Jones,33,3,75,225,1,5,77.3,34,WR,6,70,181,PIT,0,1
1,10,L.Jones,33,3,75,225,1,5,77.3,34,WR,6,70,181,PIT,0,1
3,11,L.Jones,33,3,75,225,1,5,77.3,34,WR,6,70,181,PIT,0,1
3,21,L.Jones,33,3,75,225,1,5,77.3,29,RB,10,69,207,PIT,0,0
1,10,D.Carr,33,2,75,215,9,33,91.1,588,WR,0,73,210,OAK,0,1
2,1,D.Carr,33,2,75,215,9,33,91.1,588,WR,0,73,210,OAK,0,0
3,1,D.Carr,33,2,75,215,9,33,91.1,593,TE,3,75,245,OAK,0,1
1,10,D.Carr,33,2,75,215,9,33,91.1,593,TE,3,75,245,OAK,0,0
2,10,D.Carr,33,2,75,215,9,33,91.1,972,WR,4,76,210,OAK,0,0
3,10,D.Carr,33,2,75,215,9,33,91.1,590,WR,7,73,215,OAK,0,1
1,10,D.Carr,33,2,75,215,9,33,91.1,590,WR,7,73,215,OAK,0,1
1,7,L.Jones,33,3,75,225,1,5,77.3,33,TE,11,77,256,PIT,0,1
2,2,L.Jones,33,3,75,225,1,5,77.3,1256,WR,2,76,211,PIT,0,0
3,2,L.Jones,33,3,75,225,1,5,77.3,34,WR,6,70,181,PIT,0,1
3,4,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,0
1,10,E.Manning,28,12,76,218,12,20,93.7,731,WR,4,74,208,NYG,0,1
1,10,E.Manning,28,12,76,218,12,20,93.7,731,WR,4,74,208,NYG,0,1
1,10,E.Manning,28,12,76,218,12,20,93.7,723,RB,5,70,205,NYG,0,1
2,9,E.Manning,28,12,76,218,12,20,93.7,1240,TE,0,74,262,NYG,0,0
3,9,E.Manning,28,12,76,218,12,20,93.7,1240,TE,0,74,262,NYG,0,0
1,10,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,1
2,8,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,0
3,8,J.Winston,27,0,76,231,6,53,87.9,641,RB,4,69,223,TB,0,0
1,10,E.Manning,28,12,76,218,12,20,93.7,731,WR,4,74,208,NYG,0,1
1,10,E.Manning,28,12,76,218,12,20,93.7,724,WR,5,70,202,NYG,0,0
1,10,E.Manning,28,12,76,218,12,20,93.7,724,WR,5,70,202,NYG,0,1
2,9,E.Manning,28,12,76,218,12,20,93.7,726,RB,2,71,230,NYG,0,1
3,2,E.Manning,28,12,76,218,12,20,93.7,723,RB,5,70,205,NYG,0,1
1,10,E.Manning,28,12,76,218,12,20,93.7,1315,WR,2,72,190,NYG,0,1
3,5,E.Manning,28,12,76,218,12,20,93.7,731,WR,4,74,208,NYG,0,1
2,11,J.Winston,27,0,76,231,6,53,87.9,1150,TE,1,77,235,TB,0,1
1,10,E.Manning,28,12,76,218,12,20,93.7,1240,TE,0,74,262,NYG,0,0
3,3,E.Manning,28,12,76,218,12,20,93.7,908,TE,1,75,250,NYG,0,1
2,4,E.Manning,28,12,76,218,12,20,93.7,723,RB,5,70,205,NYG,0,1
1,10,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,1
1,10,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,1
2,6,J.Winston,27,0,76,231,6,53,87.9,643,WR,0,71,195,TB,0,1
1,10,J.Winston,27,0,76,231,6,53,87.9,643,WR,0,71,195,TB,0,1
1,10,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,0
3,2,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,0
1,10,E.Manning,28,12,76,218,12,20,93.7,731,WR,4,74,208,NYG,0,1
2,8,E.Manning,28,12,76,218,12,20,93.7,725,RB,7,73,231,NYG,0,1
3,9,E.Manning,28,12,76,218,12,20,93.7,723,RB,5,70,205,NYG,0,1
1,10,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,1
1,5,J.Winston,27,0,76,231,6,53,87.9,643,WR,0,71,195,TB,0,1
1,10,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,0
1,9,J.Winston,27,0,76,231,6,53,87.9,1302,WR,0,72,195,TB,0,1
2,5,J.Winston,27,0,76,231,6,53,87.9,1302,WR,0,72,195,TB,0,0
2,5,J.Winston,27,0,76,231,6,53,87.9,641,RB,4,69,223,TB,0,1
3,3,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,1
2,15,J.Winston,27,0,76,231,6,53,87.9,641,RB,4,69,223,TB,0,1
3,5,J.Winston,27,0,76,231,6,53,87.9,643,WR,0,71,195,TB,0,1
1,10,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,0
3,7,J.Winston,27,0,76,231,6,53,87.9,1150,TE,1,77,235,TB,0,1
2,6,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,1
3,2,J.Winston,27,0,76,231,6,53,87.9,641,RB,4,69,223,TB,0,0
3,3,E.Manning,28,12,76,218,12,20,93.7,1240,TE,0,74,262,NYG,0,1
2,9,E.Manning,28,12,76,218,12,20,93.7,724,WR,5,70,202,NYG,0,0
1,10,E.Manning,28,12,76,218,12,20,93.7,1240,TE,0,74,262,NYG,0,0
1,10,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,0
2,10,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,0
3,10,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,0
2,9,E.Manning,28,12,76,218,12,20,93.7,1240,TE,0,74,262,NYG,0,1
1,10,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,1
2,10,J.Winston,27,0,76,231,6,53,87.9,1302,WR,0,72,195,TB,0,0
1,10,E.Manning,28,12,76,218,12,20,93.7,908,TE,1,75,250,NYG,0,1
1,10,J.Winston,27,0,76,231,6,53,87.9,1302,WR,0,72,195,TB,0,0
3,7,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,1
1,10,J.Winston,27,0,76,231,6,53,87.9,643,WR,0,71,195,TB,0,1
1,10,J.Winston,27,0,76,231,6,53,87.9,640,RB,2,72,211,TB,0,0
2,10,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,0
3,10,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,0
2,6,E.Manning,28,12,76,218,12,20,93.7,724,WR,5,70,202,NYG,0,0
1,10,J.Winston,27,0,76,231,6,53,87.9,1038,WR,2,77,231,TB,0,0
2,10,J.Winston,27,0,76,231,6,53,87.9,640,RB,2,72,211,TB,0,1
2,11,B.Gabbert,53,5,76,235,4,33,87.4,816,WR,2,69,197,SF,0,1
3,10,B.Gabbert,53,5,76,235,4,33,87.4,814,TE,3,76,267,SF,0,1
1,10,M.Ryan,32,8,76,217,12,37,89,751,RB,2,68,206,ATL,0,1
1,10,M.Ryan,32,8,76,217,12,37,89,756,WR,5,75,220,ATL,0,1
2,4,M.Ryan,32,8,76,217,12,37,89,753,TE,8,75,230,ATL,0,0
3,4,M.Ryan,32,8,76,217,12,37,89,751,RB,2,68,206,ATL,0,1
2,10,M.Ryan,32,8,76,217,12,37,89,753,TE,8,75,230,ATL,0,0
